City,DateTime,Temperature,FeelsLike,Dew,Humidity,Precipitation,PrecipitationProbability,PrecipitationType,Snow,SnowDepth,WindGust,WindSpeed,WindDirection,SeaLevelPressure,CloudCover,Visibility,SolarRadiation,SolarEnergy,UVIndex,SevereRisk,Conditions,Icon,Stations
Chicago,2024-12-10T16:00:00,34.4,26,23.8,64.82,0,31,,0,0,19.5,11.6,280,1021,63,15,256,0.9,3,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-10T17:00:00,33.5,25.3,23.6,66.68,0,31,,0,0,18.8,10.7,280,1021,67,15,210,0.8,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-10T18:00:00,32.4,24.4,23.3,68.59,0,31,,0,0,18.3,9.8,280,1022,71,15,164,0.6,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-10T19:00:00,31.7,23.6,22.4,67.99,0,31,,0,0,17.7,9.6,280,1022,70.3,15,109,0.4,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-10T20:00:00,31,22.9,21.3,66.88,0,31,,0,0,17,9.2,280,1023,69.7,15,55,0.2,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-10T21:00:00,30.3,22.2,20.4,66.28,0,31,,0,0,16.3,8.9,280,1023,69,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-10T22:00:00,29.6,21.7,19.8,66.7,0,31,,0,0,15.9,8.3,280,1023,63.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-10T23:00:00,28.8,21.1,19.3,67.12,0,31,,0,0,15.4,7.8,280,1022,58.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T00:00:00,28.1,20.7,18.8,67.55,0,31,,0,0,15,7.2,280,1022,53,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T01:00:00,27.4,19.8,18.4,68.51,0,21,,0,0,15,7.2,276.7,1022,44.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T02:00:00,26.9,19.2,17.9,68.44,0,21,,0,0,14.8,7.2,273.3,1022,36.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T03:00:00,26.1,18.3,17.5,69.43,0,21,,0,0,14.8,7.2,270,1022,28,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T04:00:00,25.8,17.9,17.3,69.93,0,21,,0,0,14.8,7.2,270,1022,31,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T05:00:00,25.4,17.5,17.3,70.98,0,21,,0,0,14.5,7.2,270,1022,34,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T06:00:00,25.1,17,17.1,71.49,0,21,,0,0,14.5,7.2,270,1022,37,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T07:00:00,26.3,18.1,17.3,68.38,0,12,,0,0,14.8,7.8,266.7,1023,38,15,13,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T08:00:00,27.6,19.3,17.3,64.92,0,12,,0,0,14.8,8.3,263.3,1023,39,15,27,0.1,0,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-11T09:00:00,28.8,20.4,17.5,62.13,0,12,,0,0,15,8.9,260,1024,40,15,40,0.1,0,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-11T10:00:00,29.7,21.1,17.7,60.36,0,12,,0,0,15.7,9.6,260,1023,41.7,15,82,0.3,1,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-11T11:00:00,30.8,22.2,17.7,57.77,0,12,,0,0,16.3,10.1,260,1023,43.3,15,125,0.5,1,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-11T12:00:00,31.7,23,17.9,56.14,0,12,,0,0,17,10.7,260,1022,45,15,167,0.6,2,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-11T13:00:00,32.3,23.7,18.2,55.78,0,10,,0,0,17,10.7,256.7,1022,43.7,15,215,0.8,2,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-11T14:00:00,32.6,24.1,18.8,56.27,0,10,,0,0,17.2,10.7,253.3,1021,42.3,15,262,0.9,3,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-11T15:00:00,33.2,24.8,19.1,55.92,0,10,,0,0,17.2,10.7,250,1021,41,15,310,1.1,3,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-11T16:00:00,32.4,24.3,19.7,58.9,0,10,,0,0,16.6,10.1,250,1021,46.3,15,263,0.9,3,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-11T17:00:00,31.5,23.4,20.2,62.5,0,10,,0,0,15.9,9.6,250,1022,51.7,15,215,0.8,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T18:00:00,30.8,22.9,20.7,65.84,0,10,,0,0,15.2,8.9,250,1022,57,15,168,0.6,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T19:00:00,30.5,22.7,20.9,67.32,0,8,,0,0,14.8,8.5,253.3,1022,58.7,15,112,0.4,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T20:00:00,29.9,22.4,21.1,69.34,0,8,,0,0,14.5,7.8,256.7,1021,60.3,15,56,0.2,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T21:00:00,29.6,22.3,21.3,70.9,0,8,,0,0,14.1,7.4,260,1021,62,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T22:00:00,29,22,21.5,73.04,0,8,,0,0,13.9,6.9,260,1021,58.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-11T23:00:00,28.3,21.3,21.6,75.79,0,8,,0,0,13.9,6.7,260,1020,55.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-12T00:00:00,27.8,21,21.8,78.08,0,8,,0,0,13.6,6.3,260,1020,52,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-12T01:00:00,27.6,20.8,21.5,77.47,0,7,,0,0,13.6,6.3,263.3,1020,50.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-12T02:00:00,27.4,20.5,21.1,76.87,0,7,,0,0,13.4,6.3,266.7,1020,48.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-12T03:00:00,27.2,20.3,20.7,76.27,0,7,,0,0,13.4,6.3,270,1020,47,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-12T04:00:00,26.9,19.9,20.7,77.41,0,7,,0,0,13.4,6.3,266.7,1020,48.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-12T05:00:00,26.5,19.5,20.6,77.97,0,7,,0,0,13.4,6.3,263.3,1020,50.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-12T06:00:00,26.1,19,20.6,79.14,0,7,,0,0,13.4,6.3,260,1020,52,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-12T07:00:00,27.2,19.8,20.9,76.85,0,5,,0,0,13.4,6.9,260,1020,48.3,15,19,0.1,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-12T08:00:00,28.5,21,21.1,73.54,0,5,,0,0,13.6,7.4,260,1020,44.7,15,38,0.1,0,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-12T09:00:00,29.6,21.9,21.5,71.44,0,3.2,,0,0,13.6,8.1,260,1020,41,15,57,0.2,1,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-12T10:00:00,31.4,23.6,21.6,66.92,0,3.2,,0,0,14.5,8.7,256.7,1020,42.3,15,106,0.4,1,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-12T11:00:00,33,25.3,21.8,63.17,0,3.2,,0,0,15.7,9.4,253.3,1020,43.7,15,156,0.6,2,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-12T12:00:00,35.5,35.5,19.5,51.73,0.004,3.2,"rain,snow",0,0,1.6,2,291.5,1020,27.5,15,344,1.2,3,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-12T13:00:00,35.5,35.5,19.1,50.94,0,0,,0,0,2.5,2.2,271.5,1020,51.7,15,320,1.2,3,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-12T14:00:00,35.5,35.5,18.9,50.55,0,0,,0,0,3.1,2.2,251.4,1019,75.8,15,295,1.1,3,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-12T15:00:00,35.5,35.5,18.6,49.78,0,0,,0,0,4,2.5,231.4,1019,100,15,271,1,3,10,Overcast,cloudy,
Chicago,2024-12-12T16:00:00,35,32.5,18.6,50.85,0,0,,0,0,5.6,3.1,215.6,1019,92.5,15,181,0.7,2,10,Overcast,cloudy,
Chicago,2024-12-12T17:00:00,34.2,31.1,18.4,51.93,0,0,,0,0,7.4,3.6,199.9,1019,84.9,15,90,0.3,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-12T18:00:00,33.7,29.8,18.4,53.06,0.028,0,"rain,snow",0,0,8.9,4.3,184.1,1019,77.4,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-12T19:00:00,33.5,28.9,18.8,54.28,0,0,,0,0,11.6,4.9,182.9,1019,84.9,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-12T20:00:00,33.2,27.8,19.3,56.35,0,0,,0,0,14.1,5.8,181.7,1019,92.5,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-12T21:00:00,33,27,19.7,57.64,0,0,,0,0,16.8,6.5,180.5,1019,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-12T22:00:00,33,26.6,19.8,58.08,0,0,,0,0,19,7.2,180.9,1018,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-12T23:00:00,33.2,26.4,19.8,57.67,0,0,,0,0,21,7.8,181.4,1018,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-13T00:00:00,33.2,26,20,58.11,0,0,,0,0,23.3,8.5,181.8,1017,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-13T01:00:00,33.5,26,20.7,59.06,0,0,,0,0,25.3,9.2,181,1016,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-13T02:00:00,34.1,26.5,21.3,59.14,0,0,,0,0,27.3,9.6,180.1,1016,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-13T03:00:00,34.4,26.6,22,60.09,0,0,,0,0,29.3,10.3,179.3,1015,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-13T04:00:00,34.8,26.7,22.9,61.53,0,0,,0,0,30.4,11,179.9,1014,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-13T05:00:00,35.1,27,23.8,62.99,0,0,,0,0,31.8,11.4,180.5,1014,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-13T06:00:00,35.5,27.2,24.7,64.47,0,0,,0,0,32.9,12.1,181.1,1013,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-13T07:00:00,36,27.9,25.2,64.54,0,9.7,,0,0,31.3,11.9,186.4,1013,82.4,15,12,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-13T08:00:00,36.4,28.4,25.8,65.07,0,9.7,,0,0,30,11.9,191.8,1013,64.8,15,23,0.1,0,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-13T09:00:00,36.9,29.2,26.3,65.14,0,9.7,,0,0,28.4,11.6,197.1,1013,47.2,15,35,0.1,0,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-13T10:00:00,38.6,31.4,26.9,62.51,0,9.7,,0,0,25.9,11.2,204.8,1012,64.8,15,114,0.4,1,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-13T11:00:00,40,33.3,27.2,59.98,0,9.7,,0,0,23.5,11,212.4,1012,82.4,15,192,0.7,2,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-13T12:00:00,41.6,35.5,27.8,57.6,0.02,9.7,rain,0,0,21,10.5,220.1,1011,100,15,271,1,3,10,Overcast,cloudy,
Chicago,2024-12-13T13:00:00,41.4,35.4,29.9,63.35,0,6.5,,0,0,20.6,10.1,229.9,1011,100,13.1,250,0.9,3,10,Overcast,cloudy,
Chicago,2024-12-13T14:00:00,41.3,35.3,31.9,69.12,0,6.5,,0,0,20.1,9.8,239.6,1012,100,11.2,230,0.8,2,10,Overcast,cloudy,
Chicago,2024-12-13T15:00:00,41.1,35.3,34.1,75.9,0,6.5,rain,0,0,19.7,9.4,249.4,1012,100,9.4,209,0.8,2,10,Overcast,cloudy,
Chicago,2024-12-13T16:00:00,40.2,33.9,34.2,79.16,0,6.5,,0,0,20.8,9.8,260.8,1013,100,11.2,139,0.5,1,10,Overcast,cloudy,
Chicago,2024-12-13T17:00:00,39.3,32.5,34.6,83.16,0,6.5,,0,0,21.7,10.5,272.1,1013,100,12.9,70,0.3,0,10,Overcast,cloudy,
Chicago,2024-12-13T18:00:00,38.4,31.2,34.8,86.76,0,6.5,,0,0,22.8,11,283.5,1014,100,14.7,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-13T19:00:00,37.8,30.6,35.1,89.89,0,12.9,,0,0,23.9,11,287,1015,100,9.9,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-13T20:00:00,37.5,30.2,35.3,91.82,0,12.9,,0,0,24.8,10.7,290.6,1016,100,5,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-13T21:00:00,36.9,29.5,35.7,95.14,0,12.9,,0,0,25.9,10.7,294.1,1017,100,0.2,0,0,0,10,Overcast,fog,
Chicago,2024-12-13T22:00:00,36.9,29.1,33.2,86.05,0,12.9,,0,0,25.3,11.9,299,1018,100,5.1,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-13T23:00:00,36.9,28.7,30.5,77.18,0,12.9,,0,0,24.6,12.8,303.8,1019,100,10.1,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-14T00:00:00,36.9,28.3,27.9,69.64,0,12.9,,0,0,23.9,13.9,308.7,1020,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-14T01:00:00,36.9,28.5,27.2,67.6,0,9.7,,0,0,23,13.4,313,1021,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-14T02:00:00,36.8,28.4,26.7,66.59,0,9.7,,0,0,22.4,13,317.2,1022,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-14T03:00:00,36.8,28.6,26,64.63,0,9.7,,0,0,21.5,12.5,321.5,1023,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-14T04:00:00,36,28.3,25.8,66,0,9.7,,0,0,20.1,11,317.7,1024,68.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-14T05:00:00,35.1,28,25.4,67.39,0,9.7,,0,0,19,9.2,314,1025,36.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-14T06:00:00,34.4,28,25.2,68.83,0,9.7,,0,0,17.7,7.6,310.2,1026,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-14T07:00:00,34.2,28,25.1,68.81,0,0,,0,0,16.1,7.4,311.7,1027,5,15,18,0.1,0,10,Clear,clear-night,
Chicago,2024-12-14T08:00:00,34.2,28.1,24.7,67.78,0,0,,0,0,14.5,7.2,313.3,1027,5,15,37,0.1,0,10,Clear,clear-day,
Chicago,2024-12-14T09:00:00,34.1,28,24.5,67.76,0,0,,0,0,13,6.9,314.8,1028,5,15,55,0.2,1,10,Clear,clear-day,
Chicago,2024-12-14T10:00:00,35.5,30.4,24,62.56,0,0,,0,0,10.5,6,325.4,1028,3.9,15,154,0.6,2,10,Clear,clear-day,
Chicago,2024-12-14T11:00:00,36.9,33,23.4,57.78,0,0,,0,0,8.3,4.9,336.1,1028,2.8,15,252,0.9,3,10,Clear,clear-day,
Chicago,2024-12-14T12:00:00,38.4,35.4,22.9,53.38,0,0,,0,0,5.8,4,346.7,1028,1.7,15,351,1.3,4,10,Clear,clear-day,
Chicago,2024-12-14T13:00:00,38.9,36.7,22.7,51.87,0,0,,0,0,4.5,3.4,256.3,1028,1.2,15,339,1.2,3,10,Clear,clear-day,
Chicago,2024-12-14T14:00:00,39.3,39.3,22.4,50.38,0,0,,0,0,2.9,2.5,165.8,1028,0.8,15,327,1.2,3,10,Clear,clear-day,
Chicago,2024-12-14T15:00:00,39.8,39.8,22.2,48.96,0,0,,0,0,1.6,1.8,75.4,1028,0.3,15,315,1.1,3,10,Clear,clear-day,
Chicago,2024-12-14T16:00:00,38.7,38.7,23.3,53.44,0,0,,0,0,2.9,2.5,87.4,1028,1.9,15,210,0.8,2,10,Clear,clear-day,
Chicago,2024-12-14T17:00:00,37.7,37.7,24.5,58.76,0,0,,0,0,4.3,2.9,99.3,1029,3.4,15,105,0.4,0,10,Clear,clear-night,
Chicago,2024-12-14T18:00:00,36.6,33.8,25.6,64.13,0,0,,0,0,5.6,3.6,111.3,1029,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-14T19:00:00,36.2,33.2,25.8,65.54,0,0,,0,0,6.9,3.8,115.5,1029,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-14T20:00:00,36,32.5,26.1,67,0,0,,0,0,8.1,4.3,119.7,1029,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-14T21:00:00,35.7,31.9,26.3,68.46,0,0,,0,0,9.4,4.5,123.9,1029,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-14T22:00:00,35.5,31.5,26.7,69.99,0,0,,0,0,10.5,4.7,134.4,1029,6.2,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-14T23:00:00,35.1,30.8,27.2,72.59,0,0,,0,0,11.4,4.9,144.9,1029,7.5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-15T00:00:00,35,30.4,27.6,74.21,0,0,,0,0,12.5,5.1,155.4,1029,8.7,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-15T01:00:00,34.6,29.8,27.6,75.28,0,3.2,,0,0,13.6,5.4,154,1029,11.2,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-15T02:00:00,34.4,29.6,27.8,76.38,0,3.2,,0,0,14.8,5.4,152.7,1028,13.6,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-15T03:00:00,34.1,29,27.8,77.48,0,3.2,,0,0,15.9,5.6,151.3,1028,16.1,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-15T04:00:00,33.9,28.6,27.4,76.9,0,3.2,,0,0,16.8,5.8,153.3,1028,12.4,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-15T05:00:00,33.9,28.5,27.2,76.33,0,3.2,,0,0,17.9,6,155.2,1028,8.7,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-15T06:00:00,33.7,28.1,26.9,75.75,0.012,3.2,"rain,snow",0,0,18.8,6.3,157.2,1028,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-15T07:00:00,34.4,28.3,26.7,73.06,0,3.2,,0,0,21,7.2,157.3,1028,5,15,18,0.1,0,10,Clear,clear-night,
Chicago,2024-12-15T08:00:00,35.3,29,26.3,69.45,0,3.2,,0,0,23,7.8,157.5,1027,5,15,35,0.1,0,10,Clear,clear-day,
Chicago,2024-12-15T09:00:00,36,29.4,26.1,67,0,3.2,,0,0,25.3,8.7,157.6,1027,5,15,53,0.2,1,10,Clear,clear-day,
Chicago,2024-12-15T10:00:00,38.2,31.7,25.8,60.62,0,3.2,,0,0,24.2,9.4,160.3,1026,36.7,15,150,0.5,2,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-15T11:00:00,40.5,34.4,25.2,54.11,0,3.2,,0,0,23,9.8,163.1,1025,68.3,15,246,0.9,2,10,Partially cloudy,partly-cloudy-day,
Chicago,2024-12-15T12:00:00,42.7,36.8,24.9,49.05,0,3.2,,0,0,21.9,10.5,165.8,1024,100,15,343,1.2,3,10,Overcast,cloudy,
Chicago,2024-12-15T13:00:00,43.4,37.9,24.7,47.36,0,16.1,,0,0,22.4,10.1,165,1023,100,15,317,1.1,3,10,Overcast,cloudy,
Chicago,2024-12-15T14:00:00,44.1,38.8,24.7,46.07,0,16.1,,0,0,23,9.8,164.1,1023,100,15,292,1.1,3,10,Overcast,cloudy,
Chicago,2024-12-15T15:00:00,44.9,39.9,24.5,44.49,0,16.1,,0,0,23.5,9.4,163.3,1022,100,15,266,1,3,10,Overcast,cloudy,
Chicago,2024-12-15T16:00:00,44.3,39,25.1,46.45,0,16.1,,0,0,25.5,10.1,161.1,1021,100,15,177,0.6,2,10,Overcast,cloudy,
Chicago,2024-12-15T17:00:00,44,38.3,25.6,48.16,0,16.1,,0,0,27.7,10.7,158.8,1021,100,15,89,0.3,0,10,Overcast,cloudy,
Chicago,2024-12-15T18:00:00,43.4,37.4,26.1,50.28,0,16.1,,0,0,29.8,11.4,156.6,1020,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-15T19:00:00,43.2,37.1,26.3,51,0,16.1,,0,0,30.9,11.4,161.3,1020,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-15T20:00:00,43.1,36.8,26.5,51.74,0,16.1,,0,0,31.8,11.6,166.1,1019,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-15T21:00:00,42.9,36.6,26.7,52.49,0,16.1,,0,0,32.9,11.6,170.8,1019,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-15T22:00:00,42.9,36.8,27,53.27,0,16.1,,0,0,32,11.2,171,1018,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-15T23:00:00,42.9,36.9,27.4,54.07,0,16.1,,0,0,31.1,10.7,171.1,1018,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T00:00:00,42.9,37.1,27.8,54.87,0,16.1,,0,0,30.2,10.3,171.3,1017,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T01:00:00,42.2,36,30.3,62.53,0,32.3,,0,0,31.5,10.7,170.7,1016,100,11.3,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T02:00:00,41.6,35.1,33,71.19,0,32.3,,0,0,32.9,11.4,170,1015,100,7.6,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T03:00:00,40.9,34,35.5,80.94,0,32.3,rain,0,0,34.2,11.9,169.4,1014,100,3.9,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T04:00:00,41.1,34.3,36.8,84.48,0,32.3,,0,0,33.3,11.6,170.8,1013,100,7.3,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T05:00:00,41.3,34.6,38,88.15,0,32.3,,0,0,32.2,11.6,172.2,1012,100,10.7,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T06:00:00,41.4,34.9,39.3,91.96,0.016,32.3,rain,0,0,31.3,11.4,173.6,1011,100,14,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T07:00:00,42.3,35.9,40.2,91.99,0,22.6,,0,0,31.8,11.9,179.4,1010,100,12.3,1,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T08:00:00,43.1,36.7,41.3,93.31,0,22.6,,0,0,32.4,12.1,185.1,1009,100,10.5,3,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T09:00:00,44,37.7,42.2,93.33,0,22.6,rain,0,0,32.9,12.5,190.9,1008,100,8.8,4,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T10:00:00,44.7,38.6,42.9,93.35,0,22.6,,0,0,32.7,12.5,195.4,1007,100,9.3,9,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T11:00:00,45.2,39.3,43.8,94.66,0,22.6,,0,0,32.7,12.3,199.9,1006,100,9.9,15,0.1,0,10,Overcast,cloudy,
Chicago,2024-12-16T12:00:00,45.9,40.2,44.5,94.68,0.004,22.6,rain,0,0,32.4,12.3,204.4,1005,100,10.4,20,0.1,0,10,Overcast,cloudy,
Chicago,2024-12-16T13:00:00,45,38.7,42.2,89.57,0,25.8,,0,0,32.7,13.6,229.1,1006,100,11.9,20,0.1,0,10,Overcast,cloudy,
Chicago,2024-12-16T14:00:00,44.1,37.1,39.8,84.67,0,25.8,,0,0,32.7,15.2,253.8,1006,100,13.5,21,0.1,0,10,Overcast,cloudy,
Chicago,2024-12-16T15:00:00,43.2,35.6,37.5,79.98,0,25.8,,0,0,32.9,16.6,278.5,1007,100,15,21,0.1,0,10,Overcast,cloudy,
Chicago,2024-12-16T16:00:00,42.2,34.1,35.7,77.65,0,25.8,,0,0,33.1,16.8,282.9,1009,100,15,14,0.1,0,10,Overcast,cloudy,
Chicago,2024-12-16T17:00:00,40.9,32.4,34.1,76.43,0,25.8,,0,0,33.6,17,287.2,1011,100,15,7,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T18:00:00,39.8,31,32.3,74.15,0.087,25.8,rain,0,0,33.8,17.2,291.6,1013,100,15,0,0,0,10,Overcast,cloudy,
Chicago,2024-12-16T19:00:00,39.6,30.9,31.2,71.49,0,12.9,,0,0,32.9,16.6,295.6,1014,85.4,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-16T20:00:00,39.5,30.8,30.1,68.91,0,12.9,,0,0,31.8,16.1,299.5,1016,70.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-16T21:00:00,39.3,30.8,29,66.41,0,12.9,,0,0,30.9,15.4,303.5,1017,56.1,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-16T22:00:00,38,29.4,28.1,67.24,0,12.9,,0,0,31.3,14.8,302.2,1018,39.1,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-16T23:00:00,36.6,27.9,27,68.06,0,12.9,,0,0,31.8,13.9,300.9,1019,22,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Chicago,2024-12-17T00:00:00,35.3,26.5,26.1,68.93,0,12.9,,0,0,32.2,13.2,299.6,1020,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-17T01:00:00,34.6,25.9,24.3,65.82,0,22.6,,0,0,31.5,12.5,300.4,1021,3.4,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-17T02:00:00,33.9,25.2,22.7,63.29,0,22.6,,0,0,31.1,11.9,301.3,1022,1.8,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-17T03:00:00,33.2,24.6,20.9,60.38,0,22.6,,0,0,30.4,11.2,302.1,1023,0.2,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-17T04:00:00,32.8,24.6,20,58.96,0,22.6,,0,0,28.2,10.3,300.4,1024,1.8,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-17T05:00:00,32.4,24.5,19.1,57.56,0,22.6,,0,0,25.9,9.6,298.7,1024,3.4,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-17T06:00:00,32.1,24.5,18.2,56.19,0.008,22.6,"rain,snow",0,0,23.7,8.7,297,1025,5,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-17T07:00:00,32.4,25,17.3,53.28,0,22.6,,0,0,22.6,8.7,301.1,1026,3.3,15,18,0.1,0,10,Clear,clear-night,
Chicago,2024-12-17T08:00:00,32.8,25.3,16.6,50.9,0,22.6,,0,0,21.7,8.9,305.1,1027,1.7,15,36,0.1,0,10,Clear,clear-day,
